,total,LMICs,LMICs_perc,HICs,Unknown,Avg BC,Avg DC,Avg CC,Min BC,Min DC,Min CC,Max BC,Max DC,Max CC
689,24,4,0.16666666666666666,20,0,121012.37926838698,14.833333333333334,0.07054721137825282,0.0,0.0,0.0,1538675.4960768193,78.0,0.1387478638141307
690,21,2,0.09523809523809523,19,0,24905.034048415153,11.952380952380953,0.06487939541620455,0.0,0.0,0.0,284531.6331847993,33.0,0.12638669804049787
691,32,4,0.125,28,0,19426.637741694034,13.4375,0.058778596954385434,0.0,1.0,2.6780214777322515e-05,366191.6250334074,78.0,0.11541033913492585
692,28,2,0.07142857142857142,26,0,8181.739123964742,10.821428571428571,0.05976363847178707,0.0,0.0,0.0,72781.27339731745,45.0,0.1168099775274084
693,18,2,0.1111111111111111,16,0,34247.04446220492,11.277777777777779,0.06753814800655827,0.0,0.0,0.0,417407.8219960514,37.0,0.1149891035827327
694,18,0,0.0,18,0,96273.020688222,10.944444444444445,0.0745404191000373,0.0,0.0,0.0,1639146.2671248382,31.0,0.1221082362763023
695,28,1,0.03571428571428571,27,0,38953.274637536946,14.642857142857142,0.06747553480257511,0.0,0.0,0.0,601472.5994346101,38.0,0.1187448567399527
696,14,1,0.07142857142857142,13,0,13550.123767629368,8.857142857142858,0.047860707271755766,0.0,0.0,0.0,189701.73274681115,22.0,0.10869168643531342
697,64,2,0.03125,62,0,107892.72188981096,13.734375,0.05465057971239102,0.0,0.0,0.0,3385932.269085941,61.0,0.12047906017134392
698,19,1,0.05263157894736842,18,0,122755.48864076265,16.842105263157894,0.07161559260347033,0.0,0.0,0.0,1077366.0,35.0,0.11737234539113658
699,12,0,0.0,12,0,0.16666666666666666,10.833333333333334,0.052999176195531274,0.0,1.0,5.356042955464503e-05,2.0,23.0,0.10942714287696517
700,13,0,0.0,13,0,19881.35044246542,17.153846153846153,0.04662764989658877,0.0,0.0,0.0,213222.1778562199,56.0,0.10560272941368748
701,11,4,0.36363636363636365,7,0,0.0,11.0,0.07124998059597716,0.0,1.0,2.6780214777322515e-05,0.0,22.0,0.09521626493387593
702,14,1,0.07142857142857142,13,0,197308.96360582145,21.928571428571427,0.08224934668132322,0.0,0.0,0.0,2243544.187095557,95.0,0.1296380704209739
703,24,3,0.125,21,0,72089.51077356726,13.416666666666666,0.05985779083718782,0.0,1.0,2.6780214777322515e-05,1120254.8300789623,34.0,0.11400265337558867
704,23,0,0.0,23,0,58228.966572273726,13.826086956521738,0.05736158449406095,0.0,0.0,0.0,919001.8104715621,31.0,0.12209888542136679
705,27,1,0.037037037037037035,26,0,19100.166666666668,14.444444444444445,0.06765885105575056,0.0,0.0,0.0,374976.0,78.0,0.1204310857158903
706,28,4,0.14285714285714285,24,0,42520.89706567795,8.785714285714286,0.05008832976003176,0.0,0.0,0.0,1190585.1178389825,28.0,0.11925727061501612
707,28,4,0.14285714285714285,24,0,0.01020408163265306,10.464285714285714,0.04643467748450293,0.0,0.0,0.0,0.2857142857142857,39.0,0.12074125509089424
708,17,0,0.0,17,0,65384.56101317609,20.11764705882353,0.07561105211212273,0.0,1.0,2.6780214777322515e-05,1055993.0000003227,166.0,0.11865578822475009
709,31,3,0.0967741935483871,28,0,105172.70045408302,9.064516129032258,0.05125570703616298,0.0,0.0,0.0,1090600.000000228,40.0,0.11905237611029458
710,15,2,0.13333333333333333,13,0,0.0,13.733333333333333,0.07911002930913782,0.0,0.0,0.0,0.0,33.0,0.12428525980384827
711,11,1,0.09090909090909091,10,0,0.0,11.363636363636363,0.06589906310569361,0.0,0.0,0.0,0.0,33.0,0.1068429992206845
712,15,1,0.06666666666666667,14,0,132235.35115983343,15.4,0.061250540039673736,0.0,0.0,0.0,1483703.1766632635,41.0,0.131598013093544
713,29,2,0.06896551724137931,27,0,106270.58172414255,13.482758620689655,0.057465708566057545,0.0,0.0,0.0,2050544.3637363184,59.0,0.1277294081885481
714,17,2,0.11764705882352941,15,0,178274.4875848747,6.764705882352941,0.02895293914604186,0.0,0.0,0.0,1953300.28894287,31.0,0.11097670796393322
715,16,3,0.1875,13,0,136.94406004735768,10.125,0.06387422310122108,0.0,0.0,0.0,2190.5335321862945,29.0,0.12286530966331877
716,14,1,0.07142857142857142,13,0,627.5982142857141,7.857142857142857,0.031232502365751067,0.0,0.0,0.0,8784.374999999998,22.0,0.1176483025884418
717,28,0,0.0,28,0,33943.28437255559,10.857142857142858,0.052838139671453066,0.0,0.0,0.0,669220.9624315564,34.0,0.11400265337558867
718,12,0,0.0,12,0,0.0,12.75,0.056442280377768404,0.0,0.0,0.0,0.0,33.0,0.12322532289190519
719,45,3,0.06666666666666667,42,0,260089.55792499508,17.42222222222222,0.0648687014895227,0.0,0.0,0.0,5942094.373417333,157.0,0.11841922966088374
720,15,1,0.06666666666666667,14,0,146386.25160212404,10.733333333333333,0.05772531539697919,0.0,1.0,2.6780214777322515e-05,1586539.7740318605,35.0,0.12375830594275447
721,23,1,0.043478260869565216,22,0,517197.1556288948,21.17391304347826,0.06001935905670893,0.0,0.0,0.0,9448985.789172938,176.0,0.1389111062265086
722,21,0,0.0,21,0,39961.883321889036,14.666666666666666,0.06050601441960251,0.0,0.0,0.0,390647.3185458344,42.0,0.12413121775819325
723,22,3,0.13636363636363635,19,0,66788.77136384377,10.909090909090908,0.052527215178766996,0.0,0.0,0.0,609206.0,39.0,0.11907915632507188
724,16,1,0.0625,15,0,49469.88792153345,16.25,0.06041825713207473,0.0,0.0,0.0,664181.262129773,57.0,0.11314267086741918
725,12,2,0.16666666666666666,10,0,59733.068755535875,13.833333333333334,0.05917561835740046,0.0,0.0,0.0,607433.4917331334,54.0,0.11974488908488724
726,14,1,0.07142857142857142,13,0,0.0,8.714285714285714,0.05403999291296032,0.0,0.0,0.0,0.0,42.0,0.10496408200674344
727,15,1,0.06666666666666667,14,0,16975.350370847496,11.333333333333334,0.05094080557191016,0.0,0.0,0.0,140646.0,79.0,0.11225507901011718
728,20,1,0.05,19,0,10779.89514240035,14.75,0.06331799723119179,0.0,0.0,0.0,93634.74611862937,88.0,0.11172324197350339
729,16,0,0.0,16,0,268921.3411577583,16.5625,0.06465250155340088,0.0,0.0,0.0,3040678.0,56.0,0.11705510901501284
730,17,0,0.0,17,0,2875.8934040184795,9.647058823529411,0.04544725032038156,0.0,0.0,0.0,47055.94134270876,35.0,0.1109505808308727
