,total,LMICs,LMICs_perc,HICs,Unknown,Avg BC,Avg DC,Avg CC,Min BC,Min DC,Min CC,Max BC,Max DC,Max CC
382,21,5,0.23809523809523808,16,0,0.0,23.428571428571427,0.12267636155101067,0.0,0.0,0.0,0.0,102.0,0.19914829325751815
383,59,12,0.2033898305084746,47,0,9915.216244224459,16.728813559322035,0.13693449897631302,0.0,4.0,0.0003226549896289468,303930.74841376056,65.0,0.1962104317796707
384,14,5,0.35714285714285715,9,0,7228.636373442999,31.857142857142858,0.12463093930399478,0.0,0.0,0.0,97698.01443093759,196.0,0.21758972698703571
385,24,4,0.16666666666666666,20,0,80431.15483472955,23.041666666666668,0.12630163466443745,0.0,0.0,0.0,1610592.430950688,102.0,0.2025233851702897
386,11,1,0.09090909090909091,10,0,0.0,17.727272727272727,0.11422251113087957,0.0,3.0,0.0006914035492048859,0.0,41.0,0.1879795651839682
387,11,1,0.09090909090909091,10,0,53699.223528945964,33.0,0.1276598444796884,0.0,0.0,0.0,318959.1423958665,102.0,0.19914829325751815
388,19,3,0.15789473684210525,16,0,168890.33279107703,44.68421052631579,0.16374247327830715,0.0,2.0,9.218713989398479e-05,1029080.8774979154,314.0,0.23398279539209027
389,12,1,0.08333333333333333,11,0,0.0,21.916666666666668,0.11958956505538847,0.0,5.0,0.00023046784973496196,0.0,49.0,0.19553238073286902
390,14,4,0.2857142857142857,10,0,68027.63122359208,31.642857142857142,0.14535382100347674,0.0,2.0,0.00036874855957593915,451906.0,105.0,0.21138866025013228
391,15,6,0.4,9,0,2.8035675524402186,20.933333333333334,0.12400335015337191,0.0,4.0,0.00018437427978796957,42.05351328660328,102.0,0.1841340993645422
392,24,3,0.125,21,0,54567.89422442322,16.416666666666668,0.11027460427205722,0.0,0.0,0.0,717422.8283221064,51.0,0.19400448863572492
393,11,4,0.36363636363636365,7,0,0.0,21.454545454545453,0.12943417814931044,0.0,2.0,9.218713989398479e-05,0.0,58.0,0.18503817352397434
394,26,7,0.2692307692307692,19,0,10107.334606990216,18.653846153846153,0.13410390120748253,0.0,0.0,0.0,262790.6997817456,90.0,0.1843840655260092
395,12,2,0.16666666666666666,10,0,6759.777816159375,24.416666666666668,0.1145634374673198,0.0,2.0,0.00011523392486748098,63281.62631964818,101.0,0.20200249124769284
396,32,6,0.1875,26,0,128432.72303263939,15.34375,0.10269365436248448,0.0,0.0,0.0,1791167.0635759237,73.0,0.21464357964125816
397,11,2,0.18181818181818182,9,0,4661.918254266664,19.727272727272727,0.11223240734113617,0.0,1.0,0.0002765614196819544,40726.607598825896,58.0,0.18846034672605624
398,23,12,0.5217391304347826,11,0,3346.945421179541,22.869565217391305,0.12650664689923163,0.0,7.0,0.00036874855957593915,68685.33270442484,93.0,0.20031736886194396
399,35,8,0.22857142857142856,27,0,64561.942995612175,25.4,0.13739808810027979,0.0,1.0,4.6093569946992393e-05,681429.5901086768,196.0,0.21758972698703571
400,13,2,0.15384615384615385,11,0,151263.77221028676,33.38461538461539,0.13761972592461952,0.0,4.0,0.0005531228393639087,1309691.3430889845,105.0,0.21138866025013228
401,38,7,0.18421052631578946,31,0,59257.38681008072,34.71052631578947,0.14743044105019673,0.0,2.0,0.0002765614196819544,1673377.0689188433,119.0,0.21313041187895668
402,18,1,0.05555555555555555,17,0,82317.06798180481,27.444444444444443,0.1471521180741704,0.0,4.0,0.00018437427978796957,918225.8174574259,58.0,0.20140442717762952
403,15,3,0.2,12,0,5055.920317914878,19.933333333333334,0.09450411078596574,0.0,3.0,0.0001382807098409772,75838.80476872317,65.0,0.191048811627263
404,15,4,0.26666666666666666,11,0,41266.42038281864,18.2,0.13421801549110438,0.0,1.0,4.6093569946992393e-05,558570.9018280457,66.0,0.19680335605085889
405,13,1,0.07692307692307693,12,0,51.02909313327917,16.923076923076923,0.1110242231456679,0.0,1.0,0.0001382807098409772,536.7115440659626,101.0,0.18310731022067844
406,12,0,0.0,12,0,25398.032951058,27.083333333333332,0.13654078075602663,0.0,7.0,0.0006453099792578936,212556.98395107887,104.0,0.19149527906727595
407,12,4,0.3333333333333333,8,0,6394.16337119045,18.083333333333332,0.12106835968525177,0.0,1.0,0.00018437427978796957,56226.15854847821,73.0,0.19434020347016737
408,28,6,0.21428571428571427,22,0,10141.591747269495,19.214285714285715,0.13792956545477916,0.0,2.0,9.218713989398479e-05,232794.69859558286,71.0,0.19713305311367504
409,24,7,0.2916666666666667,17,0,34907.78680299968,18.166666666666668,0.13461732013557504,0.0,5.0,0.0004609356994699239,368060.26030790637,63.0,0.19579681515379152
410,19,4,0.21052631578947367,15,0,1342.6184395722973,17.57894736842105,0.12013734094991095,0.0,4.0,0.0002765614196819544,25509.75035187365,102.0,0.17984083085486113
411,12,0,0.0,12,0,9317.48299925975,29.916666666666668,0.09732092431907358,0.0,4.0,0.00018437427978796957,71012.11951417067,114.0,0.20031736886194396
412,13,1,0.07692307692307693,12,0,45901.48874426473,41.0,0.1442603291130806,0.0,2.0,0.00018437427978796957,467834.4679133762,196.0,0.21758972698703571
413,19,2,0.10526315789473684,17,0,251395.8980082889,25.05263157894737,0.15595950476663614,0.0,3.0,0.0015979104248290696,3955847.0040565073,86.0,0.20397719831573904
414,17,4,0.23529411764705882,13,0,7486.912754135841,31.941176470588236,0.1279880441354901,0.0,2.0,0.0005531228393639087,127262.85015364265,101.0,0.2025233851702897
415,15,4,0.26666666666666666,11,0,67389.27638220112,19.066666666666666,0.13401470490107184,0.0,1.0,0.00041484212952293156,832266.1351732212,63.0,0.19624467271734544
416,14,1,0.07142857142857142,13,0,41348.98032843423,31.357142857142858,0.14528465534983018,0.0,1.0,0.00018437427978796957,381758.5034196082,105.0,0.21138866025013228
417,18,6,0.3333333333333333,12,0,6794.057529845728,14.333333333333334,0.12724994857244049,0.0,4.0,0.00018437427978796957,122293.0355372231,35.0,0.2019595803290023
418,13,5,0.38461538461538464,8,0,0.0,17.46153846153846,0.1217949880648542,0.0,6.0,0.00041484212952293156,0.0,56.0,0.18319229066749348
419,29,6,0.20689655172413793,23,0,116886.11035303294,23.17241379310345,0.1469965372942212,0.0,0.0,0.0,1753111.389654835,102.0,0.1997933288702842
420,15,1,0.06666666666666667,14,0,49.731488605411975,13.6,0.12145414537831181,0.0,2.0,9.218713989398479e-05,745.9723290811796,38.0,0.18686563724358385
421,21,3,0.14285714285714285,18,0,21550.686571273647,15.857142857142858,0.1153632011304823,0.0,5.0,0.00023046784973496196,452564.4179967466,65.0,0.191048811627263
422,49,7,0.14285714285714285,42,0,49720.11066831194,27.714285714285715,0.12160913947861801,0.0,1.0,9.218713989398479e-05,1433840.504354026,301.0,0.23253207344240567
423,13,3,0.23076923076923078,10,0,12590.598786151615,23.615384615384617,0.15703003757419148,0.0,2.0,0.09216500510575598,163677.78421997098,104.0,0.19557346254163982
424,33,8,0.24242424242424243,25,0,73102.0548934942,21.606060606060606,0.13279722701089997,0.0,0.0,0.0,806223.239090493,102.0,0.21136925339390056
425,16,3,0.1875,13,0,41377.00967466061,22.125,0.11971142156796998,0.0,4.0,0.00018437427978796957,451906.0,102.0,0.2036381362101368
426,15,3,0.2,12,0,12.77230207433068,16.8,0.1169175448334143,0.0,2.0,0.0007221325958362141,182.5845311149602,53.0,0.18465824910279607
427,19,4,0.21052631578947367,15,0,465.01717620240646,20.736842105263158,0.12062237760620727,0.0,3.0,0.0001382807098409772,7394.038652654006,58.0,0.20031736886194396
428,22,5,0.22727272727272727,17,0,28371.583454617507,19.59090909090909,0.11742636169749611,0.0,0.0,0.0,470633.57200419006,93.0,0.19627309708547747
429,39,9,0.23076923076923078,30,0,51815.98825389869,22.641025641025642,0.1194628577400974,0.0,0.0,0.0,874157.7525835487,209.0,0.22599885863539396
430,11,3,0.2727272727272727,8,0,3370.282948303279,10.090909090909092,0.06669697577384426,0.0,0.0,0.0,36710.23373229344,19.0,0.17865677484020384
431,19,5,0.2631578947368421,14,0,29118.818911673745,21.31578947368421,0.16007362342454737,0.0,3.0,0.0001613274948144734,355950.93857577303,105.0,0.21138866025013228
432,12,3,0.25,9,0,48902.61500628898,24.166666666666668,0.13211815750763203,0.0,4.0,0.00018437427978796957,572950.4182430392,99.0,0.20250500261560742
433,15,6,0.4,9,0,7276.869185144282,26.533333333333335,0.10785672016645872,0.0,3.0,0.00041484212952293156,109153.03777716422,102.0,0.19914829325751815
434,37,8,0.21621621621621623,29,0,46957.56664566996,18.675675675675677,0.14125721973727068,0.0,3.0,0.0001382807098409772,1160652.4603277445,56.0,0.19434020347016737
435,21,4,0.19047619047619047,17,0,6601.17284516398,14.238095238095237,0.09987014531065817,0.0,1.0,4.6093569946992393e-05,126887.26286318747,35.0,0.18364042259753657
436,17,3,0.17647058823529413,14,0,105073.7382867107,26.529411764705884,0.08032615279554237,0.0,2.0,9.218713989398479e-05,1396750.0830783925,160.0,0.19686925888122062
437,12,2,0.16666666666666666,10,0,12380.277455015346,21.833333333333332,0.13446880694142738,0.0,2.0,9.218713989398479e-05,65683.28118731023,79.0,0.19161135438270885
438,19,5,0.2631578947368421,14,0,62586.27803126513,20.68421052631579,0.1143371078110344,0.0,1.0,0.0001382807098409772,427733.6662874551,56.0,0.18851256781423129
439,20,2,0.1,18,0,4435.534176397383,15.65,0.1276772872271143,0.0,3.0,0.00041484212952293156,80649.55091364836,38.0,0.19611780565339432
440,15,4,0.26666666666666666,11,0,226453.03161671103,45.6,0.17225077817539713,0.0,3.0,0.1196274768226912,1560135.2661253873,235.0,0.22186128396198238
441,29,6,0.20689655172413793,23,0,116924.20235486876,28.03448275862069,0.1316678903354563,0.0,1.0,0.00018437427978796957,1878104.870245248,166.0,0.20380559122317943
442,51,4,0.0784313725490196,47,0,9646.804693081891,14.254901960784315,0.12524951586133093,0.0,1.0,4.6093569946992393e-05,424571.13829874323,65.0,0.19990708121612322
443,21,4,0.19047619047619047,17,0,51250.307387201625,22.761904761904763,0.13375821588756048,0.0,4.0,0.00036874855957593915,1076256.4551312341,102.0,0.1964401862765325
444,24,7,0.2916666666666667,17,0,2616.2100273037886,15.833333333333334,0.10187408872805047,0.0,2.0,0.0002765614196819544,60382.83455705842,51.0,0.1960041447630589
445,24,6,0.25,18,0,102001.51964383556,20.5,0.11986266391457052,0.0,1.0,0.00018437427978796957,1480112.8439403686,109.0,0.19963928123295088
446,17,3,0.17647058823529413,14,0,64460.418894411465,15.882352941176471,0.13393774822952467,0.0,3.0,0.00029960820465545055,879570.4722068452,45.0,0.19553238073286902
447,28,6,0.21428571428571427,22,0,59511.9914580556,21.321428571428573,0.13400073541546906,0.0,2.0,9.218713989398479e-05,927814.1502791569,137.0,0.20684151128375955
448,15,3,0.2,12,0,5839.554740294479,19.4,0.12192152464403218,0.0,3.0,0.0001382807098409772,69673.30697448291,82.0,0.19443659756287257
449,11,3,0.2727272727272727,8,0,3277.41775785216,13.090909090909092,0.12121984791660577,0.0,3.0,0.0004609356994699239,36051.59533637376,34.0,0.17396735770437183
450,13,3,0.23076923076923078,10,0,1164.3374294853634,10.846153846153847,0.11561612237342961,0.0,1.0,0.0003226549896289468,15136.386583309724,23.0,0.1716799094224492
451,17,5,0.29411764705882354,12,0,122183.3139269733,21.58823529411765,0.14930014234386538,0.0,4.0,0.00018437427978796957,938999.4805250495,91.0,0.19404008311473603
452,14,2,0.14285714285714285,12,0,86872.14350653483,15.714285714285714,0.08775786019603855,0.0,2.0,9.218713989398479e-05,672272.4694768139,78.0,0.18066969201445382
453,20,6,0.3,14,0,12639.22406789949,16.5,0.10435410794807394,0.0,2.0,0.00023046784973496196,245419.70091522532,58.0,0.18134551154714845
454,14,1,0.07142857142857142,13,0,127104.19528412377,36.0,0.13021336175245815,0.0,3.0,0.0005531228393639087,1191215.1287656312,102.0,0.20862622870457007
455,11,2,0.18181818181818182,9,0,73178.96682372244,16.818181818181817,0.15480031289568738,0.0,1.0,0.00041484212952293156,714047.1788832459,43.0,0.19450354298589237
456,31,5,0.16129032258064516,26,0,55993.7575418626,49.645161290322584,0.14137131277856912,0.0,3.0,0.00039179534454943533,521370.0,301.0,0.23253207344240567
457,13,1,0.07692307692307693,12,0,53494.27865481,21.923076923076923,0.1378910683692773,0.0,2.0,9.218713989398479e-05,406098.90594433434,76.0,0.2005776877855523
