researcher_id,journal.title,aff_country_code,LMIC
ur.013573323544.43,PLOS,CN,2
ur.01357410451.28,PLOS,AU,1
ur.01357414565.12,PLOS,AU,1
ur.01357417115.04,PLOS,GB,1
ur.01357424021.26,PLOS,BE,1
ur.01357425347.42,PLOS,BW,2
ur.01357427624.40,PLOS,US,1
ur.013574503357.75,PLOS,NO,1
ur.01357453265.31,PLOS,GB,1
ur.013574633040.39,PLOS,GB,1
ur.01357473256.06,PLOS,US,1
ur.01357522344.22,PLOS,US,1
ur.01357544502.99,PLOS,GB,1
ur.013575703452.69,PLOS,AU,1
ur.013576573344.48,PLOS,US,1
ur.01357660625.10,PLOS,US,1
ur.01357674401.39,PLOS,NL,1
ur.01357677605.16,PLOS,ES,1
ur.01357702406.51,PLOS,US,1
ur.013577121117.66,PLOS,US,1
ur.01357715345.63,PLOS,ES,1
ur.01357716423.70,PLOS,US,1
ur.01357732473.14,PLOS,SE,1
ur.01357736554.16,PLOS,US,1
ur.01357741262.31,PLOS,US,1
ur.01357754114.25,PLOS,UG,2
ur.01357763300.55,PLOS,AU,1
ur.01360014400.96,PLOS,GB,1
ur.01360025230.06,PLOS,DE,1
ur.01360032303.11,PLOS,KE,2
ur.01360034535.91,PLOS,US,1
ur.01360035425.20,PLOS,CH,1
ur.01360065644.79,PLOS,US,1
ur.01360066742.86,PLOS,US,1
ur.013601004327.54,PLOS,CN,2
ur.013601017504.64,PLOS,GB,1
ur.01360102220.83,PLOS,US,1
ur.01360103362.27,PLOS,GB,1
ur.01360104750.11,PLOS,ET,2
ur.01360132435.64,PLOS,NO,1
ur.01360142717.33,PLOS,JP,1
ur.01360153664.45,PLOS,US,1
ur.01360153731.10,PLOS,GB,1
ur.013601672671.38,PLOS,SL,2
ur.01360174305.08,PLOS,DE,1
ur.01360226411.80,PLOS,IT,1
ur.01360235532.85,PLOS,CN,2
ur.01360265041.29,PLOS,SE,1
ur.01360267721.83,PLOS,GB,1
ur.01360403311.50,PLOS,GB,1
ur.01360415133.08,PLOS,GB,1
ur.01360453034.48,PLOS,US,1
ur.01360456525.31,PLOS,NG,2
ur.01360457574.67,PLOS,FR,1
ur.01360463413.66,PLOS,CA,1
ur.013605024523.48,PLOS,US,1
ur.01360602135.07,PLOS,US,1
ur.01360606570.73,PLOS,US,1
ur.013606156635.69,PLOS,FR,1
ur.01360627556.30,PLOS,US,1
ur.01360633123.41,PLOS,US,1
ur.01360644410.04,PLOS,ES,1
ur.01360663046.21,PLOS,ZA,2
ur.01360667321.29,PLOS,DK,1
ur.013606765037.00,PLOS,US,1
ur.01360732224.77,PLOS,CA,1
ur.013607400275.40,PLOS,DE,1
ur.013607402135.07,PLOS,US,1
ur.013607550117.29,PLOS,US,1
ur.01360764163.18,PLOS,US,1
ur.01360765256.38,PLOS,US,1
ur.01360772153.32,PLOS,GB,1
ur.013610057431.17,PLOS,CA,1
ur.013610075027.26,PLOS,NL,1
ur.01361035100.18,PLOS,AU,1
ur.01361044117.96,PLOS,UA,2
ur.01361047153.00,PLOS,US,1
ur.01361077465.42,PLOS,BE,1
ur.01361103571.42,PLOS,FR,1
ur.01361126357.15,PLOS,US,1
ur.01361155005.53,PLOS,NZ,1
ur.01361160324.98,PLOS,GB,1
ur.01361164073.77,PLOS,ZM,2
ur.01361167377.06,PLOS,US,1
ur.01361173055.03,PLOS,US,1
ur.013611750377.27,PLOS,US,1
ur.013612026565.63,PLOS,GB,1
ur.01361244457.93,PLOS,GB,1
ur.01361277112.58,PLOS,US,1
ur.01361277143.46,PLOS,US,1
ur.01361304221.32,PLOS,US,1
ur.01361311411.60,PLOS,GB,1
ur.013613336765.79,PLOS,AU,1
ur.01361347573.45,PLOS,CA,1
ur.01361366206.70,PLOS,GB,1
ur.01361366714.24,PLOS,CA,1
ur.01361373515.29,PLOS,DE,1
ur.01361404112.36,PLOS,US,1
ur.013614054075.73,PLOS,NO,1
ur.01361411467.83,PLOS,NL,1
ur.01361435031.11,PLOS,CA,1
ur.01361444227.80,PLOS,AU,1
ur.01361457234.15,PLOS,ML,2
ur.013614631075.46,PLOS,US,1
ur.01361466121.12,PLOS,NZ,1
ur.01361475317.21,PLOS,CH,1
ur.01361501423.42,PLOS,US,1
ur.01361517455.86,PLOS,DE,1
ur.01361542002.23,PLOS,GB,1
ur.01361545236.06,PLOS,AU,1
ur.01361547744.98,PLOS,TW,1
ur.01361554135.48,PLOS,US,1
ur.01361575524.09,PLOS,UG,2
ur.01361600522.27,PLOS,ZA,2
ur.01361600674.95,PLOS,AU,1
ur.01361604460.48,PLOS,GB,1
ur.01361610062.42,PLOS,AT,1
ur.013616164763.65,PLOS,GB,1
ur.01361622203.97,PLOS,NO,1
ur.01361674077.79,PLOS,GB,1
ur.01361706636.26,PLOS,GB,1
ur.01361720273.61,PLOS,IT,1
ur.01361726471.52,PLOS,CH,1
ur.01361743462.50,PLOS,US,1
ur.01361765336.58,PLOS,IT,1
ur.01361770503.92,PLOS,MX,2
ur.01361773775.04,PLOS,AU,1
ur.01362012357.28,PLOS,TH,2
ur.01362021115.68,PLOS,ZA,2
ur.013620311374.10,PLOS,GB,1
ur.013620500325.31,PLOS,US,1
ur.01362071040.90,PLOS,US,1
ur.01362071376.06,PLOS,ZM,2
ur.01362105276.17,PLOS,BD,2
ur.01362112500.92,PLOS,GB,1
ur.01362116103.55,PLOS,US,1
ur.01362121213.13,PLOS,ZA,2
ur.01362121562.87,PLOS,GB,1
ur.01362127110.01,PLOS,CA,1
ur.013621403537.53,PLOS,MW,2
ur.01362152061.09,PLOS,CN,2
ur.01362155600.93,PLOS,ET,2
ur.01362163546.97,PLOS,CA,1
ur.01362170762.83,PLOS,US,1
ur.01362204530.55,PLOS,HT,2
ur.013622131774.71,PLOS,NL,1
ur.01362235375.86,PLOS,CN,2
ur.013622470107.16,PLOS,NL,1
ur.01362263454.17,PLOS,GB,1
ur.01362265506.26,PLOS,DE,1
ur.01362270433.43,PLOS,US,1
ur.01362272201.78,PLOS,KE,2
ur.01362304011.23,PLOS,US,1
ur.01362313347.33,PLOS,PK,2
ur.01362350623.02,PLOS,DK,1
ur.01362357535.07,PLOS,US,1
ur.013623676477.53,PLOS,GB,1
ur.01362411575.36,PLOS,GB,1
ur.01362416553.08,PLOS,BT,2
ur.013624237563.23,PLOS,UG,2
ur.013624255265.83,PLOS,DE,1
ur.013624434167.23,PLOS,UG,2
ur.01362443714.38,PLOS,US,1
ur.01362445771.17,PLOS,GB,1
ur.01362447121.80,PLOS,GB,1
ur.01362500475.27,PLOS,KH,2
ur.013625175447.90,PLOS,CN,2
ur.01362547376.01,PLOS,CA,1
ur.01362552724.13,PLOS,LR,2
ur.01362575676.38,PLOS,US,1
ur.01362606576.79,PLOS,US,1
ur.01362607316.50,PLOS,GH,2
ur.013626112040.33,PLOS,GB,1
ur.013626367544.85,PLOS,KE,2
ur.01362640625.76,PLOS,GB,1
ur.01362656070.00,PLOS,US,1
ur.01362665716.05,PLOS,US,1
ur.01362704041.72,PLOS,GB,1
ur.01362705462.43,PLOS,SE,1
ur.013627065214.30,PLOS,BD,2
ur.01362712517.39,PLOS,CA,1
ur.013627406313.94,PLOS,CA,1
ur.01362743133.05,PLOS,EE,1
ur.01362747540.92,PLOS,GB,1
ur.01362750645.92,PLOS,PL,1
ur.01362776052.21,PLOS,GB,1
ur.01363010123.78,PLOS,SE,1
ur.01363020757.69,PLOS,US,1
ur.01363031503.58,PLOS,GB,1
ur.01363033667.10,PLOS,CN,2
ur.01363047614.32,PLOS,US,1
ur.01363052232.09,PLOS,SE,1
ur.013630567502.30,PLOS,US,1
ur.01363101745.26,PLOS,CN,2
ur.01363102075.86,PLOS,NG,2
ur.01363117030.63,PLOS,US,1
ur.01363126266.99,PLOS,CN,2
ur.01363136506.27,PLOS,ES,1
ur.01363145471.10,PLOS,US,1
ur.013631626463.44,PLOS,NL,1
ur.01363203230.12,PLOS,FR,1
ur.01363234276.49,PLOS,FR,1
ur.01363236735.11,PLOS,CA,1
ur.01363246610.92,PLOS,GB,1
ur.013632515333.45,PLOS,AU,1
ur.01363252217.15,PLOS,ES,1
ur.01363253340.37,PLOS,IL,1
ur.013633052017.90,PLOS,PH,2
ur.01363310674.63,PLOS,NL,1
ur.01363315054.42,PLOS,CH,1
ur.01363321067.87,PLOS,GB,1
ur.01363322677.69,PLOS,GB,1
ur.01363337021.89,PLOS,SE,1
ur.01363355360.55,PLOS,US,1
ur.01363360070.27,PLOS,AT,1
ur.013633646365.79,PLOS,US,1
ur.01363366051.74,PLOS,US,1
ur.01363374036.00,PLOS,US,1
ur.013634146445.57,PLOS,CN,2
ur.01363420233.81,PLOS,DE,1
ur.01363426321.93,PLOS,IN,2
ur.01363427340.96,PLOS,NL,1
ur.01363437654.08,PLOS,US,1
ur.01363443501.00,PLOS,CA,1
ur.01363464060.07,PLOS,NL,1
ur.01363464500.92,PLOS,KR,1
ur.01363466231.23,PLOS,JP,1
ur.01363473003.68,PLOS,US,1
ur.013634730122.03,PLOS,GB,1
ur.01363506614.05,PLOS,MX,2
ur.01363520036.63,PLOS,DE,1
ur.01363523210.13,PLOS,US,1
ur.01363571534.52,PLOS,GB,1
ur.01363571714.83,PLOS,UG,2
ur.01363612625.03,PLOS,SE,1
ur.01363631165.53,PLOS,CA,1
ur.01363632554.96,PLOS,US,1
ur.01363653161.07,PLOS,CA,1
ur.01363653340.09,PLOS,GB,1
ur.01363660315.95,PLOS,GB,1
ur.01363662604.15,PLOS,CH,1
ur.01363665162.51,PLOS,DE,1
ur.013636762157.29,PLOS,US,1
ur.01363723667.33,PLOS,BR,2
ur.01363726447.18,PLOS,CN,2
ur.013637504652.30,PLOS,GB,1
ur.01363753573.93,PLOS,ES,1
ur.01363753576.34,PLOS,TH,2
ur.01363755370.10,PLOS,BF,2
ur.01363766561.88,PLOS,CA,1
ur.01364003566.09,PLOS,ES,1
ur.01364020546.97,PLOS,TH,2
ur.013640541077.17,PLOS,NL,1
ur.01364060421.72,PLOS,FR,1
ur.01364060433.05,PLOS,UG,2
ur.01364064612.22,PLOS,US,1
ur.01364074131.58,PLOS,US,1
ur.013641113103.06,PLOS,US,1
ur.01364113311.78,PLOS,FR,1
ur.01364120657.92,PLOS,DE,1
ur.013641252677.34,PLOS,US,1
ur.01364126166.56,PLOS,CI,2
ur.01364127500.94,PLOS,US,1
ur.01364134121.24,PLOS,KE,2
ur.01364144524.02,PLOS,CN,2
ur.01364150544.14,PLOS,ET,2
ur.01364157711.89,PLOS,GB,1
ur.013641610502.52,PLOS,AU,1
ur.01364167526.46,PLOS,FR,1
ur.01364167620.42,PLOS,US,1
ur.013641677121.36,PLOS,GR,1
ur.01364170763.57,PLOS,US,1
ur.013641712607.51,PLOS,TZ,2
ur.01364172376.24,PLOS,US,1
ur.013641745517.86,PLOS,US,1
ur.013642006334.20,PLOS,CN,2
ur.01364204562.09,PLOS,GB,1
ur.01364216315.67,PLOS,US,1
ur.013642354107.16,PLOS,AU,1
ur.01364244462.18,PLOS,SN,2
ur.01364247030.02,PLOS,US,1
ur.01364253402.41,PLOS,GB,1
ur.01364260603.21,PLOS,BE,1
ur.01364314015.01,PLOS,SE,1
ur.01364327716.13,PLOS,US,1
ur.013643320204.88,PLOS,CH,1
ur.01364347526.14,PLOS,GB,1
ur.01364372501.14,PLOS,CN,2
ur.01364417047.47,PLOS,US,1
ur.01364421450.08,PLOS,US,1
ur.01364432510.02,PLOS,US,1
ur.01364536725.09,PLOS,CA,1
ur.01364561664.17,PLOS,US,1
ur.01364612467.44,PLOS,IT,1
ur.013646156163.49,PLOS,GB,1
ur.01364616413.46,PLOS,US,1
ur.013646371677.69,PLOS,US,1
ur.01364641246.68,PLOS,GB,1
ur.01364646142.66,PLOS,QA,1
ur.01364652046.40,PLOS,US,1
ur.013646701047.79,PLOS,CN,2
ur.01364700600.00,PLOS,AU,1
ur.01364717131.48,PLOS,UG,2
ur.01364717457.49,PLOS,US,1
ur.01364722332.77,PLOS,MW,2
ur.01364724573.23,PLOS,MM,2
ur.013647424727.07,PLOS,GB,1
ur.01364752670.80,PLOS,SG,1
ur.01364761423.22,PLOS,US,1
ur.01364772045.23,PLOS,GB,1
ur.01364776360.50,PLOS,KR,1
ur.01365011604.19,PLOS,ES,1
ur.01365016105.52,PLOS,NZ,1
ur.01365023400.16,PLOS,CN,2
ur.01365031571.41,PLOS,US,1
ur.01365050236.06,PLOS,SG,1
ur.01365065777.06,PLOS,US,1
ur.01365074101.96,PLOS,US,1
ur.013650767742.28,PLOS,GB,1
ur.01365103204.42,PLOS,DK,1
ur.01365120400.13,PLOS,CA,1
ur.01365136616.70,PLOS,US,1
ur.01365144652.71,PLOS,CA,1
ur.013651547247.54,PLOS,FR,1
ur.01365164113.77,PLOS,US,1
ur.01365177315.46,PLOS,US,1
ur.01365204672.83,PLOS,TW,1
ur.013652056262.76,PLOS,GB,1
ur.01365216501.43,PLOS,US,1
ur.01365224756.87,PLOS,CA,1
ur.01365225045.08,PLOS,US,1
ur.013652314255.42,PLOS,AU,1
ur.01365242514.12,PLOS,DK,1
ur.01365243667.41,PLOS,US,1
ur.01365244711.73,PLOS,CA,1
ur.01365311760.42,PLOS,DE,1
ur.01365313361.95,PLOS,CH,1
ur.01365337023.02,PLOS,GB,1
ur.01365355367.75,PLOS,GB,1
ur.013653610253.54,PLOS,GB,1
ur.01365365662.96,PLOS,FR,1
ur.01365372436.07,PLOS,GB,1
ur.01365374203.46,PLOS,GB,1
ur.013654107631.45,PLOS,FR,1
ur.01365421251.32,PLOS,MG,2
ur.01365440106.88,PLOS,US,1
ur.01365447227.17,PLOS,GB,1
ur.013655001637.39,PLOS,GB,1
ur.01365512271.22,PLOS,US,1
ur.013655143703.37,PLOS,US,1
ur.013655203463.36,PLOS,AU,1
ur.01365524177.17,PLOS,DE,1
ur.01365531352.22,PLOS,US,1
ur.01365531606.63,PLOS,US,1
ur.01365543234.18,PLOS,US,1
ur.01365546345.97,PLOS,US,1
ur.01365577120.81,PLOS,US,1
ur.01365620112.84,PLOS,CN,2
ur.01365623262.94,PLOS,ZA,2
ur.01365624700.62,PLOS,AU,1
ur.01365626121.85,PLOS,FR,1
ur.01365633624.14,PLOS,US,1
ur.01365645173.01,PLOS,TH,2
ur.01365650610.88,PLOS,US,1
ur.01365650711.34,PLOS,AU,1
ur.01365655425.80,PLOS,US,1
ur.01365672203.97,PLOS,GB,1
ur.01365704702.37,PLOS,NO,1
ur.013657431723.85,PLOS,FR,1
ur.01365747134.99,PLOS,FR,1
ur.013657663563.71,PLOS,CN,2
ur.01365775010.55,PLOS,GB,1
ur.01365775102.02,PLOS,ZM,2
ur.01365777526.27,PLOS,KE,2
ur.01366001145.26,PLOS,PE,2
ur.01366004465.73,PLOS,KE,2
ur.01366005134.86,PLOS,GB,1
ur.01366010411.10,PLOS,DE,1
ur.01366023070.57,PLOS,NZ,1
ur.01366026615.56,PLOS,US,1
ur.01366035434.01,PLOS,RE,1
ur.01366035503.95,PLOS,KR,1
ur.013660370157.10,PLOS,NL,1
ur.013660741461.10,PLOS,CA,1
ur.01366116044.79,PLOS,AU,1
ur.01366127041.39,PLOS,AU,1
ur.01366200211.34,PLOS,US,1
ur.013662025451.40,PLOS,US,1
ur.01366212614.03,PLOS,NO,1
ur.01366213560.11,PLOS,CN,2
ur.01366217354.84,PLOS,US,1
ur.01366230204.06,PLOS,US,1
ur.01366231613.48,PLOS,GB,1
ur.01366237502.19,PLOS,US,1
ur.01366317255.00,PLOS,NO,1
ur.013663273204.28,PLOS,AU,1
ur.01366330361.45,PLOS,US,1
ur.013663325007.07,PLOS,US,1
ur.01366333065.79,PLOS,DK,1
ur.01366333124.41,PLOS,JP,1
ur.01366343634.24,PLOS,US,1
ur.01366355320.67,PLOS,AU,1
ur.013663726173.74,PLOS,UG,2
ur.01366402137.85,PLOS,GB,1
ur.01366402423.21,PLOS,NL,1
ur.01366404500.15,PLOS,GB,1
ur.01366405346.70,PLOS,FI,1
ur.013664211044.45,PLOS,US,1
ur.01366422751.52,PLOS,US,1
ur.01366450036.33,PLOS,CN,2
ur.01366453064.75,PLOS,FR,1
ur.01366453515.07,PLOS,DE,1
ur.01366454203.79,PLOS,US,1
ur.01366456640.54,PLOS,SE,1
ur.01366464056.92,PLOS,DK,1
ur.01366475664.27,PLOS,MZ,2
ur.01366505405.97,PLOS,FR,1
ur.01366512001.01,PLOS,US,1
ur.01366522556.38,PLOS,US,1
ur.013665255277.46,PLOS,BR,2
ur.01366543364.04,PLOS,AU,1
ur.01366550756.99,PLOS,GB,1
ur.01366555042.43,PLOS,US,1
ur.01366566267.17,PLOS,DE,1
ur.01366611531.27,PLOS,US,1
ur.013666174217.83,PLOS,US,1
ur.01366624426.97,PLOS,BW,2
ur.01366625400.90,PLOS,,1
ur.013666335671.09,PLOS,US,1
ur.01366640143.10,PLOS,FR,1
ur.01366662541.49,PLOS,FI,1
ur.01366667600.54,PLOS,GB,1
ur.01366677116.38,PLOS,ZA,2
ur.01366702311.89,PLOS,BR,2
ur.01366704071.26,PLOS,US,1
ur.01366711451.64,PLOS,GB,1
ur.01366730426.32,PLOS,US,1
ur.013667445753.82,PLOS,GB,1
ur.01366764730.86,PLOS,CH,1
ur.01367032764.76,PLOS,US,1
ur.01367042426.41,PLOS,DE,1
ur.01367051617.31,PLOS,GB,1
ur.01367052147.36,PLOS,CA,1
ur.01367060662.09,PLOS,ZA,2
ur.01367065301.86,PLOS,GH,2
ur.01367071111.16,PLOS,BE,1
ur.013671361617.16,PLOS,US,1
ur.01367152707.51,PLOS,BR,2
ur.013671554577.54,PLOS,CN,2
ur.01367160206.52,PLOS,US,1
ur.01367164512.35,PLOS,FR,1
ur.01367200432.80,PLOS,US,1
ur.013672114206.42,PLOS,GB,1
ur.013672311217.95,PLOS,UG,2
ur.01367255210.52,PLOS,CA,1
ur.013672614457.97,PLOS,US,1
ur.01367274016.99,PLOS,IT,1
ur.01367302144.55,PLOS,ZA,2
ur.01367323233.36,PLOS,LU,1
ur.013673301544.08,PLOS,SE,1
ur.01367332374.98,PLOS,US,1
ur.01367352143.77,PLOS,GB,1
ur.01367364167.00,PLOS,US,1
ur.01367400652.14,PLOS,SE,1
ur.01367405241.34,PLOS,TH,2
ur.01367421644.28,PLOS,TH,2
ur.01367425666.61,PLOS,CA,1
ur.01367432655.47,PLOS,GB,1
ur.013674337420.10,PLOS,CN,2
ur.01367442372.60,PLOS,US,1
ur.013674504061.29,PLOS,GB,1
ur.013674507174.03,PLOS,SE,1
ur.01367514661.35,PLOS,US,1
ur.01367516426.10,PLOS,FI,1
ur.01367530351.64,PLOS,FR,1
ur.01367553565.92,PLOS,ES,1
ur.01367567165.37,PLOS,IT,1
ur.01367601343.61,PLOS,GB,1
ur.01367607276.46,PLOS,US,1
ur.01367630660.27,PLOS,GB,1
ur.01367636142.30,PLOS,DE,1
ur.01367656146.75,PLOS,CA,1
ur.01367664353.19,PLOS,US,1
ur.01367666445.59,PLOS,LR,2
ur.01367673420.84,PLOS,GB,1
ur.013676775362.32,PLOS,SG,1
ur.01367707057.67,PLOS,AU,1
ur.01367711150.31,PLOS,GB,1
ur.01367740737.82,PLOS,CH,1
ur.01367741774.33,PLOS,NL,1
ur.013677726710.71,PLOS,US,1
ur.01370022406.12,PLOS,IN,2
ur.01370026662.06,PLOS,CA,1
ur.01370034316.09,PLOS,BE,1
ur.01370034665.41,PLOS,US,1
ur.01370044777.20,PLOS,GB,1
ur.01370057130.49,PLOS,GA,2
ur.01370060541.41,PLOS,US,1
ur.013700731017.89,PLOS,US,1
ur.01370106453.18,PLOS,SN,2
ur.01370113340.40,PLOS,GB,1
ur.01370121213.43,PLOS,IT,1
ur.01370130665.09,PLOS,CH,1
ur.01370131032.07,PLOS,BE,1
ur.01370163245.36,PLOS,ZW,2
ur.01370202755.27,PLOS,US,1
ur.01370213017.48,PLOS,BF,2
ur.01370221515.14,PLOS,GB,1
ur.01370227444.38,PLOS,GB,1
ur.01370241012.19,PLOS,CH,1
ur.01370251761.81,PLOS,US,1
ur.01370260147.34,PLOS,US,1
ur.013702771004.24,PLOS,GB,1
ur.01370302030.75,PLOS,CA,1
ur.013703246413.76,PLOS,US,1
ur.01370347264.09,PLOS,GB,1
ur.01370364532.69,PLOS,US,1
ur.01370374404.05,PLOS,US,1
ur.01370412777.89,PLOS,CN,2
ur.01370414346.27,PLOS,GB,1
ur.01370423077.81,PLOS,GB,1
ur.013704404757.10,PLOS,US,1
ur.01370446722.60,PLOS,FR,1
ur.013704622015.68,PLOS,CA,1
ur.01370474705.31,PLOS,ML,2
ur.01370514270.76,PLOS,GB,1
ur.01370517627.66,PLOS,US,1
ur.01370542621.54,PLOS,GB,1
ur.01370546406.64,PLOS,AU,1
ur.013705565757.31,PLOS,US,1
ur.01370574675.51,PLOS,SN,2
ur.01370602373.05,PLOS,UG,2
ur.013706140257.01,PLOS,DE,1
ur.01370620341.20,PLOS,US,1
ur.01370637301.73,PLOS,US,1
ur.01370665225.60,PLOS,CH,1
ur.01370671777.91,PLOS,NL,1
ur.013707155567.55,PLOS,US,1
ur.01370730353.32,PLOS,CN,2
ur.013707340613.33,PLOS,BR,2
ur.01370736647.54,PLOS,US,1
ur.013707437357.45,PLOS,US,1
ur.01370775317.79,PLOS,CA,1
ur.01371004734.31,PLOS,KE,2
ur.01371014613.84,PLOS,FR,1
ur.01371016420.36,PLOS,US,1
ur.01371017344.01,PLOS,DE,1
ur.01371026651.31,PLOS,GB,1
ur.013710323572.21,PLOS,US,1
ur.013710624121.01,PLOS,US,1
ur.01371077173.23,PLOS,FR,1
ur.01371103265.49,PLOS,PE,2
ur.01371124551.03,PLOS,SE,1
ur.01371126246.21,PLOS,US,1
ur.01371135447.25,PLOS,GB,1
ur.01371136374.24,PLOS,IN,2
ur.01371163650.27,PLOS,US,1
ur.013712212137.67,PLOS,US,1
ur.01371227760.44,PLOS,DE,1
ur.01371241127.99,PLOS,CA,1
ur.013712470463.00,PLOS,US,1
ur.013712541017.26,PLOS,CA,1
ur.01371263777.23,PLOS,US,1
ur.013712757420.17,PLOS,FR,1
ur.01371305054.11,PLOS,KE,2
ur.01371311714.93,PLOS,SN,2
ur.01371320402.23,PLOS,GB,1
ur.01371357531.14,PLOS,GB,1
ur.01371364612.90,PLOS,CN,2
ur.01371423074.85,PLOS,US,1
ur.01371430031.32,PLOS,DE,1
ur.01371431331.90,PLOS,US,1
ur.01371433054.91,PLOS,GB,1
ur.013714436037.09,PLOS,US,1
ur.01371455062.17,PLOS,TR,2
ur.01371471155.36,PLOS,NO,1
ur.01371475772.22,PLOS,US,1
ur.01371504405.32,PLOS,GB,1
ur.013715215130.40,PLOS,DE,1
ur.01371562276.66,PLOS,CH,1
ur.01371565421.62,PLOS,US,1
ur.01371566146.07,PLOS,FR,1
ur.01371571163.89,PLOS,EE,1
ur.01371605570.33,PLOS,GB,1
ur.01371610756.77,PLOS,BR,2
ur.013716550164.32,PLOS,US,1
ur.01371713665.11,PLOS,US,1
ur.013717210373.56,PLOS,UG,2
ur.01371735210.28,PLOS,DE,1
ur.01371756607.55,PLOS,SE,1
ur.013717634511.80,PLOS,BD,2
ur.01371774123.70,PLOS,SE,1
ur.01372002107.09,PLOS,US,1
ur.01372041423.90,PLOS,DK,1
ur.013720421742.60,PLOS,US,1
ur.013720423357.58,PLOS,BR,2
ur.01372074662.08,PLOS,AU,1
ur.01372106671.80,PLOS,NG,2
ur.01372113733.08,PLOS,SE,1
ur.01372114340.40,PLOS,CH,1
ur.01372122340.61,PLOS,CN,2
ur.01372124212.51,PLOS,US,1
ur.01372135162.24,PLOS,AU,1
ur.013721365457.96,PLOS,US,1
ur.01372147535.63,PLOS,US,1
ur.01372221520.06,PLOS,AU,1
ur.013722341751.68,PLOS,SE,1
ur.01372234200.88,PLOS,QA,1
ur.01372252340.53,PLOS,GB,1
ur.01372255061.27,PLOS,GB,1
ur.01372261373.96,PLOS,MZ,2
ur.013722771632.37,PLOS,GB,1
ur.01372302063.33,PLOS,US,1
ur.01372340553.23,PLOS,GB,1
ur.01372362245.92,PLOS,US,1
ur.013723776517.34,PLOS,GB,1
ur.01372405402.46,PLOS,IN,2
ur.01372405674.50,PLOS,GB,1
ur.01372416547.22,PLOS,CN,2
ur.01372433232.64,PLOS,UG,2
ur.01372435713.34,PLOS,GB,1
ur.01372443626.64,PLOS,TW,1
ur.01372465063.48,PLOS,US,1
ur.01372466377.78,PLOS,GB,1
ur.01372467026.05,PLOS,US,1
ur.01372501243.83,PLOS,FR,1
ur.01372510466.28,PLOS,NL,1
ur.01372511132.07,PLOS,GB,1
ur.01372520505.11,PLOS,GB,1
ur.01372522442.07,PLOS,DE,1
ur.01372561064.41,PLOS,ZA,2
ur.013726454161.45,PLOS,IL,1
ur.01372646520.86,PLOS,US,1
ur.01372670335.93,PLOS,DK,1
ur.013726715374.12,PLOS,US,1
ur.013727134222.85,PLOS,DE,1
ur.013727356027.81,PLOS,TH,2
ur.013730377746.73,PLOS,US,1
ur.013731315014.59,PLOS,TH,2
ur.013731661412.46,PLOS,US,1
ur.013732004610.52,PLOS,DE,1
ur.013732143323.70,PLOS,CN,2
ur.013732223267.18,PLOS,US,1
ur.013733160535.53,PLOS,LR,2
ur.013733164267.34,PLOS,IN,2
ur.013733656567.83,PLOS,US,1
ur.013734240357.87,PLOS,US,1
ur.013735244307.18,PLOS,US,1
ur.013736075012.20,PLOS,US,1
ur.013736660072.56,PLOS,US,1
ur.013737410737.45,PLOS,CH,1
ur.013737633745.90,PLOS,US,1
ur.013740305643.19,PLOS,NG,2
ur.013740745042.12,PLOS,AT,1
ur.013741353167.20,PLOS,US,1
ur.013742507302.97,PLOS,CA,1
ur.013743376245.47,PLOS,CN,2
ur.013744336527.59,PLOS,KR,1
ur.013744766542.77,PLOS,CH,1
ur.013745216430.29,PLOS,US,1
ur.013745315422.71,PLOS,GB,1
ur.013746671452.22,PLOS,GB,1
ur.013747766715.01,PLOS,DE,1
ur.013750023543.17,PLOS,IR,2
ur.013750177627.54,PLOS,US,1
ur.013750317677.22,PLOS,US,1
ur.013750421224.76,PLOS,US,1
ur.013751254423.41,PLOS,US,1
ur.013751362577.16,PLOS,US,1
ur.013752271554.74,PLOS,CN,2
ur.013754744057.84,PLOS,GB,1
ur.013755465435.95,PLOS,US,1
ur.013755505266.02,PLOS,DK,1
ur.013755726107.42,PLOS,US,1
ur.013756742433.16,PLOS,US,1
ur.013757471247.22,PLOS,US,1
ur.013760043547.76,PLOS,SE,1
ur.013760776145.16,PLOS,US,1
ur.013761213401.05,PLOS,CN,2
ur.013762667337.28,PLOS,US,1
ur.013762676012.27,PLOS,JP,1
ur.013762727643.71,PLOS,US,1
ur.013763036263.41,PLOS,NL,1
ur.013763750743.25,PLOS,US,1
ur.013764133777.25,PLOS,TZ,2
ur.013764176704.28,PLOS,US,1
ur.013765367152.13,PLOS,CL,1
ur.013765676317.14,PLOS,US,1
ur.013765777452.26,PLOS,AU,1
ur.013766343277.16,PLOS,US,1
ur.013771020267.37,PLOS,GB,1
ur.013771537417.51,PLOS,AU,1
ur.013771573462.32,PLOS,CN,2
ur.013771707471.75,PLOS,NL,1
ur.013772744037.76,PLOS,US,1
ur.013772774234.44,PLOS,CA,1
ur.013773412301.35,PLOS,CN,2
ur.013773434103.08,PLOS,NL,1
ur.013773464404.18,PLOS,IT,1
ur.013774654177.26,PLOS,UG,2
ur.013775051315.96,PLOS,CN,2
ur.013775336325.47,PLOS,US,1
ur.013776167140.84,PLOS,KR,1
ur.013776271673.88,PLOS,US,1
ur.013776340677.71,PLOS,DE,1
ur.013776770665.58,PLOS,CA,1
ur.013777502211.37,PLOS,AU,1
ur.014000265100.24,PLOS,BB,1
